Animal_Id,Intake_Type,Intake_Subtype,Reason,Intake_Date,Intake_Condition,Hold_Request
A1154667,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,CRITICAL,NEONATE
A1154668,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,CRITICAL,NEONATE
A1154669,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,CRITICAL,NEONATE
A1154670,CONFISCATED,SAC,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154671,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154672,STRAY,WEB,N/A,08/08/2022 12:00:00 AM,NORMAL,N/A
A1154676,OWNER SURRENDER,APPOINT,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154677,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154680,STRAY,WEB,N/A,08/08/2022 12:00:00 AM,NORMAL,N/A
A1154681,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154682,OWNER SURRENDER,WALK IN,BEHAVIOR,08/09/2022 12:00:00 AM,APP WNL,EUTH
A1154682,OWNER SURRENDER,WALK IN,BEHAVIOR,08/12/2022 12:00:00 AM,APP WNL,N/A
A1154684,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154685,OWNER SURRENDER,APPOINT,PERSNLISSU,08/09/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1154686,OWNER SURRENDER,WALK IN,BEHAVIOR,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154687,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154688,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154690,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,EVAL
A1154692,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,APP SICK,N/A
A1154693,OWNER SURRENDER,URGENT,MEDICAL,08/09/2022 12:00:00 AM,APP INJ,RESC FOSTR
A1154694,WILDLIFE,NON-RABIES,OTHRINTAKS,08/09/2022 12:00:00 AM,APP INJ,N/A
A1154695,OWNER SURRENDER,URGENT,MEDICAL,08/09/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1154696,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154697,STRAY,WEB,N/A,08/08/2022 12:00:00 AM,NORMAL,N/A
A1154698,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,EMERGENCY RESCUE
A1154699,OWNER SURRENDER,WALK IN,HOUSING,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154701,OWNER SURRENDER,PICK UP,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154702,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154703,OWNER SURRENDER,PICK UP,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154704,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,SNR
A1154705,OWNER SURRENDER,PICK UP,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154706,OWNER SURRENDER,PICK UP,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154707,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1154708,OWNER SURRENDER,PICK UP,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154709,OWNER SURRENDER,PICK UP,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154710,WILDLIFE,NON-RABIES,OTHRINTAKS,08/09/2022 12:00:00 AM,APP INJ,N/A
A1154711,CONFISCATED,QUARANTINE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154711,FOSTER,FOR ADOPT,OTHER,09/17/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154711,FOSTER,FOR ADOPT,OTHER,09/19/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154711,OWNER SURRENDER,URGENT,OTHER,09/18/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154711,TRANSFER,OWNER SURR,OTHRINTAKS,09/21/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1154712,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154713,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154713,TREATMENT,HEART WORM,OTHRINTAKS,09/21/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154714,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154715,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154716,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,N/A
A1154717,STRAY,CONFINED,OTHRINTAKS,08/09/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1154718,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154719,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP INJ,RESC FOSTR
A1154720,STRAY,WEB,N/A,05/27/2022 12:00:00 AM,NORMAL,N/A
A1154721,STRAY,WEB,N/A,05/27/2022 12:00:00 AM,NORMAL,N/A
A1154722,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154723,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154724,STRAY,AT LARGE,OTHRINTAKS,08/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154726,STRAY,WEB,N/A,08/06/2022 12:00:00 AM,NORMAL,N/A
A1154731,CONFISCATED,QUARANTINE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154732,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,N/A
A1154741,STRAY,CONFINED,OTHRINTAKS,08/10/2022 12:00:00 AM,APP SICK,NEONATE
A1154744,OWNER SURRENDER,URGENT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1154745,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154745,FOSTER,RETURN,OTHER,08/15/2022 12:00:00 AM,APP WNL,N/A
A1154745,FOSTER,RETURN,OTHER,09/16/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154746,FOSTER,RETURN,OTHER,09/16/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154746,TREATMENT,ILLNESS,OTHER,08/16/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154746,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154746,TREATMENT,ILLNESS,OTHER,08/14/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154747,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154747,FOSTER,RETURN,OTHER,08/15/2022 12:00:00 AM,APP WNL,N/A
A1154747,FOSTER,RETURN,OTHER,09/16/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154748,TREATMENT,SPAY/NEUT,OTHER,09/18/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154748,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154749,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154750,STRAY,WEB,N/A,08/07/2022 12:00:00 AM,NORMAL,N/A
A1154751,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154751,TREATMENT,SPAY/NEUT,OTHER,09/18/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154752,TREATMENT,SPAY/NEUT,OTHER,09/18/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154752,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154753,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154753,TREATMENT,SPAY/NEUT,OTHER,09/18/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154756,FOSTER,RETURN,OTHER,09/02/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154756,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154756,TREATMENT,ILLNESS,OTHER,08/15/2022 12:00:00 AM,APP WNL,N/A
A1154757,TREATMENT,ILLNESS,OTHER,08/15/2022 12:00:00 AM,APP WNL,N/A
A1154757,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154757,FOSTER,RETURN,OTHER,09/08/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154758,FOSTER,RETURN,OTHER,09/02/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154758,STRAY,LEFT AT,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154758,TREATMENT,ILLNESS,OTHER,08/15/2022 12:00:00 AM,APP WNL,N/A
A1154761,CONFISCATED,SAC,OTHRINTAKS,08/10/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1154762,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154763,STRAY,WEB,N/A,07/17/2022 12:00:00 AM,NORMAL,N/A
A1154764,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154767,OWNER SURRENDER,APPOINT,HOUSING,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154768,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,NEONATE
A1154768,FOSTER,RETURN,OTHER,08/16/2022 12:00:00 AM,CRITICAL,N/A
A1154769,STRAY,AT LARGE,OTHER,08/10/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1154770,CONFISCATED,QUARANTINE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154771,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1154772,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154772,OWNER SURRENDER,APPOINT,NOTRIGHTFT,08/19/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154774,OWNER SURRENDER,APPOINT,HOUSING,08/10/2022 12:00:00 AM,APP WNL,EVAL
A1154775,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154778,STRAY,CONFINED,OTHRINTAKS,08/10/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1154779,CONFISCATED,QUARANTINE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154780,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154781,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154782,OWNER SURRENDER,APPOINT,HOUSING,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154782,FOSTER,FOR ADOPT,OTHER,09/17/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154783,STRAY,WEB,N/A,08/07/2022 12:00:00 AM,NORMAL,N/A
A1154786,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154787,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154788,OWNER SURRENDER,APPOINT,PERSNLISSU,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154789,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,CRITICAL,N/A
A1154790,OWNER SURRENDER,APPOINT,PERSNLISSU,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154794,WILDLIFE,NON-RABIES,OTHRINTAKS,08/10/2022 12:00:00 AM,APP INJ,N/A
A1154795,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154798,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1154799,OWNER SURRENDER,APPOINT,FINANCIAL,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154800,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154801,OWNER SURRENDER,APPOINT,FINANCIAL,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154802,OWNER SURRENDER,APPOINT,FINANCIAL,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154803,OWNER SURRENDER,APPOINT,FINANCIAL,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154804,STRAY,CONFINED,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,EUTH
A1154805,OWNER SURRENDER,APPOINT,FINANCIAL,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154806,OWNER SURRENDER,APPOINT,FINANCIAL,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154807,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154808,STRAY,CONFINED,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154809,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154809,STRAY,CONFINED,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154810,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,CRITICAL,N/A
A1154811,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154812,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154813,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154814,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154815,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154816,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154817,STRAY,WEB,N/A,08/09/2022 12:00:00 AM,NORMAL,N/A
A1154818,STRAY,QUARANTINE,OTHRINTAKS,08/17/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154820,STRAY,WEB,N/A,07/21/2022 12:00:00 AM,NORMAL,N/A
A1154822,STRAY,WEB,N/A,07/21/2022 12:00:00 AM,NORMAL,N/A
A1154823,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154824,STRAY,AT LARGE,OTHRINTAKS,08/10/2022 12:00:00 AM,APP SICK,NEONATE
A1154825,STRAY,CONFINED,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOPTION
A1154825,OWNER SURRENDER,WALK IN,NOTRIGHTFT,08/25/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154828,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154829,KEEPSAFE,OWN HOSPIT,OTHER,08/11/2022 12:00:00 AM,APP WNL,N/A
A1154830,STRAY,WEB,N/A,08/06/2022 12:00:00 AM,NORMAL,N/A
A1154831,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,N/A
A1154832,CONFISCATED,QUARANTINE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154833,CONFISCATED,QUARANTINE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154834,WILDLIFE,NON-RABIES,OTHRINTAKS,08/11/2022 12:00:00 AM,APP INJ,N/A
A1154835,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154836,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154837,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154838,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP INJ,N/A
A1154839,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154840,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154841,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154842,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154843,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154843,OWNER SURRENDER,QUARANTINE,BEHAVIOR,08/16/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154844,STRAY,AT LARGE,PERSNLISSU,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154845,CONFISCATED,SAC,OTHRINTAKS,08/11/2022 12:00:00 AM,DECEASED,SAC
A1154846,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154846,TREATMENT,ILLNESS,OTHER,09/03/2022 12:00:00 AM,APP WNL,N/A
A1154846,FOSTER,FOR ADOPT,OTHER,09/22/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154847,STRAY,WEB,N/A,08/07/2022 12:00:00 AM,NORMAL,N/A
A1154848,STRAY,WEB,N/A,08/07/2022 12:00:00 AM,NORMAL,N/A
A1154849,STRAY,WEB,N/A,08/01/2022 12:00:00 AM,NORMAL,N/A
A1154850,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154851,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1154853,OWNER SURRENDER,APPOINT,HOUSING,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154853,FOSTER,RETURN,OTHER,09/02/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154854,TRANSFER,STRAY,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOPTION
A1154855,OWNER SURRENDER,APPOINT,HOUSING,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154856,OWNER SURRENDER,APPOINT,HOUSING,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154856,TREATMENT,HEART WORM,OTHRINTAKS,09/25/2022 12:00:00 AM,APP WNL,N/A
A1154858,STRAY,CONFINED,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1154860,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154860,TREATMENT,SPAY/NEUT,OTHER,09/08/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154861,TREATMENT,SPAY/NEUT,OTHER,09/08/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154861,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154862,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154862,TREATMENT,SPAY/NEUT,OTHER,09/08/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154863,TREATMENT,SPAY/NEUT,OTHRINTAKS,08/24/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154863,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154864,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154865,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154866,STRAY,WEB,N/A,08/07/2022 12:00:00 AM,NORMAL,N/A
A1154867,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP SICK,RESC FOSTR
A1154867,TREATMENT,SPAY/NEUT,OTHRINTAKS,08/24/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1154869,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP INJ,RESCU ONLY
A1154870,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154871,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154872,STRAY,WEB,N/A,08/06/2022 12:00:00 AM,NORMAL,N/A
A1154874,STRAY,CONFINED,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,NEONATE
A1154874,TREATMENT,SPAY/NEUT,OTHER,09/26/2022 12:00:00 AM,APP WNL,NEONATE
A1154875,TREATMENT,SPAY/NEUT,OTHER,09/26/2022 12:00:00 AM,APP WNL,NEONATE
A1154875,STRAY,CONFINED,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,NEONATE
A1154876,STRAY,CONFINED,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,NEONATE
A1154876,TREATMENT,SPAY/NEUT,OTHER,09/26/2022 12:00:00 AM,APP WNL,NEONATE
A1154882,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1154883,STRAY,WEB,N/A,08/05/2022 12:00:00 AM,NORMAL,N/A
A1154884,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154885,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154886,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,UNDERAGE,NEONATE
A1154887,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,UNDERAGE,NEONATE
A1154888,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154889,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154890,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,N/A
A1154891,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154892,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154893,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154894,CONFISCATED,QUARANTINE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,QUARANTINE
A1154895,STRAY,AT LARGE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1154896,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154898,STRAY,QUARANTINE,OTHRINTAKS,08/11/2022 12:00:00 AM,APP WNL,N/A
A1154901,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154906,WILDLIFE,RABIES,OTHRINTAKS,08/11/2022 12:00:00 AM,DECEASED,QUARANTINE
A1154909,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154910,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154911,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154912,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154913,STRAY,LEFT AT,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154914,STRAY,CONFINED,OTHRINTAKS,08/12/2022 12:00:00 AM,APP INJ,RESC FOSTR
A1154915,STRAY,LEFT AT,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154916,STRAY,LEFT AT,OTHER,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154917,WILDLIFE,RABIES,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,N/A
A1154918,STRAY,WEB,N/A,08/07/2022 12:00:00 AM,NORMAL,N/A
A1154919,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154920,OWNER SURRENDER,URGENT,BEHAVIOR,08/12/2022 12:00:00 AM,APP WNL,EVAL
A1154921,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154924,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154925,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154926,STRAY,WEB,N/A,08/06/2022 12:00:00 AM,NORMAL,N/A
A1154927,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154928,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154929,STRAY,WEB,N/A,08/10/2022 12:00:00 AM,NORMAL,N/A
A1154930,STRAY,WEB,N/A,07/12/2022 12:00:00 AM,NORMAL,N/A
A1154931,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154932,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154933,WILDLIFE,NON-RABIES,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,N/A
A1154934,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,DECEASED,N/A
A1154935,STRAY,WEB,N/A,08/11/2022 12:00:00 AM,NORMAL,N/A
A1154936,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154937,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154938,OWNER SURRENDER,URGENT,BEHAVIOR,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154939,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154940,OWNER SURRENDER,URGENT,BEHAVIOR,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154941,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154942,STRAY,AT LARGE,OTHRINTAKS,08/12/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1154943,STRAY,AT LARGE,OTHER,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1154944,OWNER SURRENDER,WALK IN,HOUSING,08/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
